city,area,parking_lot_name,day_of_week,time_of_day,is_weekend,is_holiday,weather_condition,temperature_c,traffic_density,distance_from_user_km,vehicle_type,base_price,dynamic_multiplier,final_price,event_nearby,total_slots,occupied_slots,free_slots,slots_free_in_15min,future_bookings_15min,availability_score
Pune,Kharadi,kharadi_it_park,Wednesday,21.05,0,0,Rainy,29.0,0.691,22.21,motorcycle,50.0,1.56,78.0,1,400,138,262,278,93,0.771
Pune,Kharadi,eon_it_park,Monday,12.2,0,0,Cloudy,26.7,0.653,16.86,scooter,50.0,1.5,75.0,0,350,304,46,63,17,0.2324
Pune,Hadapsar,amanora_mall,Wednesday,16.58,0,0,Cloudy,24.2,0.717,22.31,motorcycle,50.0,1.95,97.5,1,800,784,16,123,6,0.02
Pune,Hadapsar,amanora_mall,Tuesday,6.93,0,0,Cloudy,27.1,0.125,22.9,motorcycle,50.0,0.8,40.0,0,800,116,684,699,148,0.836
Pune,Magarpatta,seasons_mall,Thursday,10.87,0,0,Rainy,30.6,0.905,4.77,motorcycle,50.0,1.8,90.0,0,600,522,78,131,16,0.0795
Pune,Kharadi,pict_campus,Sunday,13.92,1,0,Clear,31.6,0.772,23.54,motorcycle,50.0,1.3,65.0,1,500,289,211,231,57,0.4561
Pune,Hadapsar,amanora_mall,Sunday,18.37,1,0,Clear,23.7,0.797,8.12,car,50.0,0.8,40.0,0,800,102,698,706,112,0.9581
Pune,Magarpatta,seasons_mall,Tuesday,21.15,0,0,Clear,34.3,0.156,15.08,motorcycle,50.0,1.04,52.0,1,600,128,472,488,113,0.9054
Pune,Hadapsar,amanora_mall,Tuesday,22.65,0,0,Clear,20.2,0.368,12.87,scooter,50.0,0.8,40.0,0,800,95,705,714,305,0.9186
Pune,Kharadi,pict_campus,Sunday,10.72,1,0,Cloudy,26.2,0.801,24.08,car,50.0,1.0,50.0,0,500,228,272,292,66,0.3283
Pune,Kharadi,pict_campus,Saturday,6.38,1,0,Rainy,27.2,0.304,0.9,car,50.0,0.96,48.0,0,500,58,442,445,163,0.7505
Pune,Kharadi,eon_it_park,Monday,16.0,0,1,Cloudy,27.9,0.509,10.75,motorcycle,50.0,0.8,40.0,0,350,59,291,298,117,0.9055
Pune,Kharadi,kharadi_it_park,Friday,14.08,0,0,Clear,18.1,0.598,5.03,scooter,50.0,1.5,75.0,0,400,355,45,74,14,0.0858
Pune,Magarpatta,seasons_mall,Monday,21.8,0,0,Clear,28.6,0.119,17.19,car,50.0,0.8,40.0,0,600,119,481,496,76,0.7583
Pune,Kharadi,eon_it_park,Friday,22.62,0,0,Cloudy,28.4,0.383,7.92,motorcycle,50.0,0.8,40.0,0,350,52,298,304,106,0.844
Pune,Kharadi,eon_it_park,Sunday,22.0,1,0,Clear,39.6,0.1,5.22,motorcycle,50.0,0.8,40.0,0,350,42,308,310,59,0.98
Pune,Hadapsar,amanora_mall,Sunday,22.65,1,1,Cloudy,28.6,0.219,13.79,motorcycle,50.0,0.8,40.0,0,800,40,760,763,263,0.8136
Pune,Kharadi,pict_campus,Thursday,22.78,0,0,Cloudy,21.1,0.1,3.39,car,50.0,0.8,40.0,0,500,147,353,368,129,0.6987
Pune,Kharadi,kharadi_it_park,Thursday,8.45,0,0,Cloudy,34.1,0.845,12.17,scooter,50.0,1.5,75.0,0,400,392,8,61,3,0.02
Pune,Kharadi,pict_campus,Sunday,15.32,1,0,Cloudy,28.5,0.703,8.26,motorcycle,50.0,1.0,50.0,0,500,192,308,333,109,0.6327
Pune,Magarpatta,seasons_mall,Wednesday,15.65,0,0,Clear,19.7,0.477,24.95,car,50.0,1.2,60.0,0,600,382,218,261,92,0.2869
Pune,Kharadi,eon_it_park,Friday,13.15,0,0,Clear,36.9,0.721,20.3,car,50.0,1.5,75.0,0,350,343,7,37,1,0.02
Pune,Kharadi,kharadi_it_park,Thursday,19.05,0,0,Cloudy,26.2,0.951,7.63,scooter,50.0,1.2,60.0,0,400,267,133,157,21,0.4809
Pune,Hadapsar,amanora_mall,Sunday,15.37,1,0,Clear,34.9,0.713,3.93,car,50.0,0.8,40.0,0,800,236,564,588,103,0.5793
Pune,Kharadi,eon_it_park,Wednesday,21.17,0,0,Clear,31.9,0.126,15.23,motorcycle,50.0,0.8,40.0,0,350,69,281,285,123,0.6773
Pune,Kharadi,eon_it_park,Wednesday,12.23,0,0,Clear,25.1,0.483,13.56,motorcycle,50.0,1.5,75.0,0,350,321,29,57,8,0.0632
Pune,Hadapsar,amanora_mall,Thursday,10.8,0,0,Cloudy,29.2,0.782,13.22,motorcycle,50.0,1.5,75.0,0,800,698,102,167,41,0.1496
Pune,Kharadi,kharadi_it_park,Friday,19.2,0,0,Clear,21.6,0.874,20.51,motorcycle,50.0,1.2,60.0,0,400,281,119,149,51,0.2606
Pune,Kharadi,kharadi_it_park,Saturday,10.32,1,0,Cloudy,35.2,0.834,19.4,motorcycle,50.0,1.56,78.0,1,400,278,122,150,49,0.1379
Pune,Kharadi,kharadi_it_park,Monday,12.65,0,0,Clear,27.8,0.525,7.16,car,50.0,1.5,75.0,0,400,392,8,50,2,0.1474
Pune,Kharadi,eon_it_park,Friday,14.35,0,0,Cloudy,24.6,0.415,15.53,scooter,50.0,1.5,75.0,0,350,301,49,91,11,0.2455
Pune,Hadapsar,amanora_mall,Thursday,14.87,0,1,Cloudy,16.8,0.639,21.15,car,50.0,0.8,40.0,0,800,129,671,683,240,0.7529
Pune,Magarpatta,seasons_mall,Tuesday,9.53,0,0,Rainy,25.0,1.0,20.76,motorcycle,50.0,1.8,90.0,0,600,541,59,117,12,0.0644
Pune,Kharadi,eon_it_park,Sunday,11.17,1,0,Clear,27.8,0.404,8.19,car,50.0,0.8,40.0,0,350,94,256,268,109,0.7113
Pune,Hadapsar,amanora_mall,Saturday,13.85,1,0,Cloudy,36.1,0.41,8.96,motorcycle,50.0,1.0,50.0,0,800,297,503,543,82,0.6556
Pune,Hadapsar,amanora_mall,Wednesday,11.47,0,0,Rainy,31.4,1.0,10.55,car,50.0,1.8,90.0,0,800,676,124,194,52,0.02
Pune,Magarpatta,seasons_mall,Friday,20.52,0,0,Clear,27.5,0.457,10.68,motorcycle,50.0,0.8,40.0,0,600,63,537,541,164,0.9057
Pune,Kharadi,kharadi_it_park,Saturday,9.8,1,0,Cloudy,29.4,0.928,21.76,motorcycle,50.0,1.0,50.0,0,400,217,183,210,37,0.3392
Pune,Kharadi,eon_it_park,Tuesday,14.13,0,0,Rainy,26.2,0.977,8.53,car,50.0,1.8,90.0,0,350,343,7,48,2,0.1378
Pune,Magarpatta,seasons_mall,Wednesday,20.05,0,0,Cloudy,25.1,0.381,1.38,motorcycle,50.0,0.8,40.0,0,600,30,570,573,136,0.9371
Pune,Kharadi,eon_it_park,Thursday,13.15,0,0,Clear,29.6,0.592,21.01,bicycle,50.0,1.5,75.0,0,350,290,60,98,18,0.3046
Pune,Kharadi,kharadi_it_park,Thursday,14.6,0,0,Cloudy,31.9,0.653,19.92,car,50.0,1.5,75.0,0,400,392,8,36,2,0.0676
Pune,Kharadi,kharadi_it_park,Sunday,7.72,1,0,Rainy,25.7,0.67,22.35,scooter,50.0,0.96,48.0,0,400,20,380,382,68,0.8858
Pune,Magarpatta,seasons_mall,Sunday,18.7,1,0,Clear,26.5,0.742,9.79,motorcycle,50.0,0.8,40.0,0,600,141,459,468,139,0.98
Pune,Hadapsar,amanora_mall,Tuesday,21.52,0,0,Clear,21.9,0.125,4.92,scooter,50.0,0.8,40.0,0,800,73,727,736,117,0.9282
Pune,Kharadi,kharadi_it_park,Sunday,7.77,1,0,Clear,31.6,0.198,18.72,car,50.0,0.8,40.0,0,400,63,337,342,63,0.8153
Pune,Kharadi,kharadi_it_park,Tuesday,11.67,0,0,Cloudy,28.2,0.665,6.87,car,50.0,1.5,75.0,0,400,390,10,39,3,0.05
Pune,Kharadi,eon_it_park,Wednesday,16.72,0,0,Cloudy,30.5,0.783,1.86,car,50.0,1.2,60.0,0,350,231,119,138,45,0.2873
Pune,Kharadi,pict_campus,Monday,6.6,0,0,Clear,24.7,0.245,2.01,car,50.0,0.8,40.0,0,500,144,356,373,88,0.7186
Pune,Kharadi,pict_campus,Friday,6.82,0,0,Cloudy,26.6,0.1,22.09,motorcycle,50.0,0.8,40.0,0,500,124,376,389,152,0.8458
Pune,Magarpatta,seasons_mall,Thursday,17.3,0,0,Rainy,27.5,1.0,10.84,car,50.0,1.2,60.0,0,600,303,297,337,90,0.5396
Pune,Kharadi,eon_it_park,Sunday,20.75,1,0,Cloudy,27.2,0.16,5.05,scooter,50.0,0.8,40.0,0,350,51,299,304,93,0.98
Pune,Hadapsar,amanora_mall,Tuesday,12.13,0,0,Clear,36.2,0.558,16.94,motorcycle,50.0,1.2,60.0,0,800,631,169,216,25,0.1699
Pune,Kharadi,kharadi_it_park,Saturday,20.85,1,0,Cloudy,28.8,0.429,9.46,car,50.0,0.8,40.0,0,400,33,367,368,85,0.8116
Pune,Magarpatta,seasons_mall,Wednesday,14.7,0,0,Rainy,31.0,1.0,9.0,car,50.0,1.44,72.0,0,600,463,137,165,22,0.0812
Pune,Magarpatta,seasons_mall,Wednesday,22.87,0,0,Rainy,27.7,0.324,7.52,scooter,50.0,0.96,48.0,0,600,70,530,533,143,0.7487
Pune,Kharadi,eon_it_park,Wednesday,16.05,0,0,Cloudy,30.7,0.748,4.05,scooter,50.0,1.5,75.0,0,350,280,70,95,19,0.1979
Pune,Kharadi,pict_campus,Friday,12.0,0,0,Cloudy,25.6,0.668,19.74,scooter,50.0,1.5,75.0,0,500,465,35,64,14,0.02
Pune,Kharadi,eon_it_park,Tuesday,12.45,0,0,Rainy,31.8,0.827,22.46,scooter,50.0,1.8,90.0,0,350,343,7,29,1,0.02
Pune,Kharadi,pict_campus,Sunday,22.83,1,0,Cloudy,32.8,0.152,20.28,motorcycle,50.0,0.8,40.0,0,500,25,475,478,140,0.9217
Pune,Kharadi,kharadi_it_park,Wednesday,8.58,0,0,Clear,26.4,0.763,19.25,car,50.0,1.5,75.0,0,400,392,8,29,3,0.02
Pune,Hadapsar,amanora_mall,Sunday,13.45,1,0,Rainy,28.1,1.0,16.71,motorcycle,50.0,1.2,60.0,0,800,278,522,557,208,0.7131
Pune,Hadapsar,amanora_mall,Sunday,7.6,1,0,Cloudy,27.1,0.238,15.78,car,50.0,0.8,40.0,0,800,40,760,763,119,0.8398
Pune,Kharadi,eon_it_park,Tuesday,21.32,0,0,Rainy,26.4,0.676,6.3,bicycle,50.0,1.2,60.0,0,350,116,234,243,50,0.6287
Pune,Kharadi,pict_campus,Sunday,18.8,1,0,Rainy,26.3,1.0,20.93,scooter,50.0,0.96,48.0,0,500,92,408,418,144,0.7967
Pune,Hadapsar,amanora_mall,Saturday,21.05,1,0,Cloudy,29.8,0.245,6.3,car,50.0,0.8,40.0,0,800,49,751,755,213,0.8551
Pune,Kharadi,eon_it_park,Monday,15.02,0,0,Rainy,28.0,1.0,19.76,car,50.0,1.8,90.0,0,350,343,7,39,2,0.0345
Pune,Kharadi,pict_campus,Monday,11.48,0,0,Rainy,31.7,0.76,16.5,motorcycle,50.0,1.8,90.0,0,500,490,10,64,2,0.134
Pune,Kharadi,pict_campus,Friday,8.63,0,0,Cloudy,15.4,0.821,22.78,motorcycle,50.0,1.95,97.5,1,500,490,10,39,1,0.02
Pune,Magarpatta,seasons_mall,Friday,8.22,0,0,Clear,22.2,0.641,14.72,car,50.0,1.2,60.0,0,600,444,156,202,38,0.119
Pune,Kharadi,kharadi_it_park,Tuesday,20.13,0,0,Cloudy,31.4,0.417,20.99,motorcycle,50.0,0.8,40.0,0,400,102,298,310,103,0.6269
Pune,Hadapsar,amanora_mall,Friday,10.95,0,0,Cloudy,28.9,0.932,4.91,motorcycle,50.0,1.5,75.0,0,800,699,101,162,27,0.1726
Pune,Kharadi,pict_campus,Sunday,6.12,1,0,Cloudy,30.9,0.21,23.55,car,50.0,1.04,52.0,1,500,110,390,395,96,0.8981
Pune,Kharadi,pict_campus,Wednesday,7.72,0,0,Cloudy,27.2,0.112,10.87,motorcycle,50.0,0.8,40.0,0,500,103,397,410,135,0.8131
Pune,Hadapsar,amanora_mall,Saturday,14.77,1,0,Clear,26.9,0.762,10.91,car,50.0,1.0,50.0,0,800,293,507,536,97,0.7098
Pune,Kharadi,eon_it_park,Thursday,9.0,0,0,Cloudy,29.3,0.781,20.8,car,50.0,1.95,97.5,1,350,343,7,47,2,0.02
Pune,Kharadi,pict_campus,Monday,16.08,0,0,Clear,29.6,0.593,2.99,car,50.0,1.5,75.0,0,500,436,64,86,13,0.02
Pune,Kharadi,pict_campus,Saturday,7.95,1,0,Cloudy,41.0,0.476,9.44,motorcycle,50.0,0.8,40.0,0,500,46,454,460,146,0.98
Pune,Magarpatta,seasons_mall,Wednesday,11.62,0,0,Clear,23.4,0.542,16.76,scooter,50.0,1.0,50.0,0,600,323,277,312,98,0.4171
Pune,Kharadi,pict_campus,Monday,11.72,0,0,Clear,30.6,0.663,22.88,car,50.0,1.95,97.5,1,500,490,10,38,1,0.02
Pune,Kharadi,kharadi_it_park,Friday,6.95,0,0,Cloudy,26.4,0.36,21.78,car,50.0,0.8,40.0,0,400,97,303,309,48,0.6345
Pune,Kharadi,eon_it_park,Tuesday,6.85,0,0,Cloudy,27.4,0.152,13.43,car,50.0,0.8,40.0,0,350,57,293,299,60,0.7819
Pune,Kharadi,pict_campus,Tuesday,22.32,0,0,Clear,36.5,0.203,23.75,car,50.0,1.0,50.0,0,500,153,347,367,73,0.6317
Pune,Kharadi,pict_campus,Friday,6.43,0,1,Clear,18.2,0.289,9.66,scooter,50.0,0.8,40.0,0,500,25,475,476,212,0.9564
Pune,Hadapsar,amanora_mall,Sunday,17.72,1,0,Cloudy,32.2,0.667,22.25,car,50.0,0.8,40.0,0,800,179,621,632,173,0.9749
Pune,Kharadi,eon_it_park,Wednesday,11.98,0,0,Rainy,31.5,0.88,16.1,motorcycle,50.0,1.8,90.0,0,350,343,7,49,1,0.0709
Pune,Hadapsar,amanora_mall,Monday,6.82,0,0,Cloudy,41.7,0.23,19.87,motorcycle,50.0,0.8,40.0,0,800,200,600,621,255,0.8168
Pune,Kharadi,kharadi_it_park,Saturday,22.7,1,0,Clear,17.7,0.356,5.94,scooter,50.0,0.8,40.0,0,400,43,357,360,130,0.8784
Pune,Hadapsar,amanora_mall,Friday,12.13,0,0,Rainy,30.1,1.0,16.34,car,50.0,1.8,90.0,0,800,710,90,152,18,0.0829
Pune,Kharadi,eon_it_park,Friday,6.62,0,0,Cloudy,29.6,0.1,1.09,motorcycle,50.0,0.8,40.0,0,350,29,321,324,79,0.98
Pune,Hadapsar,amanora_mall,Friday,19.0,0,0,Rainy,30.5,1.0,7.01,motorcycle,50.0,1.2,60.0,0,800,417,383,439,58,0.6222
Pune,Kharadi,pict_campus,Tuesday,10.52,0,0,Clear,37.5,0.995,12.51,scooter,50.0,1.5,75.0,0,500,490,10,50,2,0.02
Pune,Kharadi,eon_it_park,Wednesday,21.82,0,0,Clear,18.0,0.231,7.22,scooter,50.0,0.8,40.0,0,350,78,272,281,91,0.6866
Pune,Kharadi,pict_campus,Tuesday,8.88,0,0,Rainy,28.7,1.0,17.62,car,50.0,1.8,90.0,0,500,490,10,69,2,0.039
Pune,Hadapsar,amanora_mall,Friday,14.93,0,0,Cloudy,24.1,0.615,15.88,scooter,50.0,1.2,60.0,0,800,577,223,275,48,0.2311
Pune,Kharadi,pict_campus,Sunday,10.07,1,0,Clear,25.7,0.857,10.4,scooter,50.0,1.0,50.0,0,500,215,285,310,116,0.4478
Pune,Kharadi,pict_campus,Tuesday,14.57,0,0,Clear,26.3,0.454,3.47,motorcycle,50.0,1.5,75.0,0,500,406,94,115,32,0.1714
Pune,Magarpatta,seasons_mall,Thursday,14.17,0,0,Cloudy,24.1,0.693,2.19,motorcycle,50.0,1.2,60.0,0,600,408,192,234,41,0.4077
Pune,Magarpatta,seasons_mall,Sunday,18.92,1,0,Cloudy,20.6,0.673,11.01,car,50.0,0.8,40.0,0,600,115,485,498,91,0.98
Pune,Kharadi,kharadi_it_park,Wednesday,17.9,0,0,Clear,26.9,0.98,13.96,motorcycle,50.0,1.0,50.0,0,400,230,170,182,43,0.3956
Pune,Magarpatta,seasons_mall,Thursday,18.1,0,0,Clear,26.0,0.768,12.76,scooter,50.0,1.0,50.0,0,600,261,339,363,121,0.6312
Pune,Kharadi,eon_it_park,Monday,11.4,0,1,Cloudy,40.6,0.422,18.28,scooter,50.0,0.8,40.0,0,350,35,315,318,75,0.8193
Pune,Kharadi,eon_it_park,Wednesday,10.37,0,0,Cloudy,28.5,0.923,22.62,scooter,50.0,1.95,97.5,1,350,343,7,56,3,0.02
Pune,Magarpatta,seasons_mall,Saturday,15.4,1,0,Cloudy,21.1,0.427,7.29,scooter,50.0,0.8,40.0,0,600,155,445,468,74,0.8656
Pune,Kharadi,kharadi_it_park,Tuesday,11.83,0,0,Rainy,29.9,0.95,20.67,motorcycle,50.0,1.8,90.0,0,400,392,8,47,1,0.02
Pune,Kharadi,kharadi_it_park,Wednesday,21.33,0,0,Cloudy,24.2,0.234,17.28,motorcycle,50.0,0.8,40.0,0,400,100,300,313,104,0.7217
Pune,Kharadi,pict_campus,Sunday,9.95,1,0,Cloudy,36.8,0.713,13.21,car,50.0,0.8,40.0,0,500,147,353,366,75,0.5028
Pune,Kharadi,kharadi_it_park,Monday,20.15,0,0,Rainy,25.3,0.554,13.21,car,50.0,1.56,78.0,1,400,209,191,216,41,0.4819
Pune,Hadapsar,amanora_mall,Tuesday,10.03,0,0,Clear,27.3,0.885,12.3,motorcycle,50.0,1.5,75.0,0,800,734,66,154,17,0.0488
Pune,Magarpatta,seasons_mall,Friday,13.97,0,0,Cloudy,29.0,0.693,18.28,car,50.0,1.0,50.0,0,600,334,266,305,61,0.4874
Pune,Magarpatta,seasons_mall,Thursday,16.9,0,0,Rainy,26.0,0.822,13.78,car,50.0,2.34,117.0,1,600,588,12,84,5,0.02
Pune,Hadapsar,amanora_mall,Wednesday,7.37,0,0,Cloudy,36.8,0.13,15.01,scooter,50.0,0.8,40.0,0,800,190,610,633,222,0.8275
Pune,Hadapsar,amanora_mall,Wednesday,10.55,0,0,Cloudy,20.9,0.604,12.32,scooter,50.0,1.95,97.5,1,800,784,16,92,3,0.02
Pune,Kharadi,pict_campus,Thursday,21.93,0,0,Clear,38.3,0.1,4.74,car,50.0,1.3,65.0,1,500,153,347,364,113,0.6119
Pune,Kharadi,pict_campus,Saturday,8.72,1,0,Clear,19.7,0.715,21.56,car,50.0,1.0,50.0,0,500,155,345,364,139,0.4869
Pune,Kharadi,kharadi_it_park,Tuesday,15.97,0,1,Rainy,29.1,0.93,5.31,car,50.0,0.96,48.0,0,400,59,341,348,134,0.8542
Pune,Hadapsar,amanora_mall,Sunday,22.87,1,0,Cloudy,40.2,0.389,17.53,car,50.0,0.8,40.0,0,800,45,755,759,203,0.9777
Pune,Magarpatta,seasons_mall,Monday,16.68,0,1,Cloudy,28.6,0.402,18.81,scooter,50.0,0.8,40.0,0,600,54,546,550,215,0.8434
Pune,Kharadi,pict_campus,Monday,11.58,0,0,Cloudy,34.5,0.724,2.31,motorcycle,50.0,1.5,75.0,0,500,411,89,123,21,0.2581
Pune,Kharadi,kharadi_it_park,Monday,8.73,0,0,Clear,32.4,0.916,8.34,motorcycle,50.0,1.5,75.0,0,400,392,8,35,3,0.02
Pune,Kharadi,eon_it_park,Saturday,14.9,1,0,Clear,15.2,0.416,5.64,scooter,50.0,0.8,40.0,0,350,99,251,256,76,0.8186
Pune,Kharadi,kharadi_it_park,Thursday,18.47,0,0,Cloudy,29.8,0.602,5.64,car,50.0,1.2,60.0,0,400,254,146,169,53,0.3251
Pune,Magarpatta,seasons_mall,Sunday,10.42,1,1,Cloudy,17.0,0.766,9.02,motorcycle,50.0,1.04,52.0,1,600,57,543,550,136,0.8748
Pune,Kharadi,eon_it_park,Wednesday,8.25,0,0,Clear,24.7,0.86,18.11,scooter,50.0,1.5,75.0,0,350,342,8,32,1,0.0534
Pune,Kharadi,eon_it_park,Sunday,9.52,1,0,Clear,18.7,0.904,13.59,car,50.0,1.56,78.0,1,350,213,137,149,33,0.2194
Pune,Kharadi,pict_campus,Wednesday,6.48,0,0,Cloudy,15.1,0.105,11.01,motorcycle,50.0,0.8,40.0,0,500,98,402,407,173,0.6962
Pune,Kharadi,eon_it_park,Tuesday,10.85,0,0,Rainy,24.4,1.0,3.36,motorcycle,50.0,1.8,90.0,0,350,343,7,47,2,0.02
Pune,Kharadi,eon_it_park,Friday,14.48,0,0,Rainy,29.4,1.0,6.8,car,50.0,2.34,117.0,1,350,343,7,45,1,0.1037
Pune,Hadapsar,amanora_mall,Monday,22.77,0,0,Rainy,28.4,0.583,4.98,car,50.0,0.96,48.0,0,800,144,656,670,125,0.8689
Pune,Kharadi,eon_it_park,Tuesday,16.02,0,0,Cloudy,27.6,0.564,10.34,scooter,50.0,1.5,75.0,0,350,310,40,68,17,0.1222
Pune,Kharadi,pict_campus,Friday,21.12,0,0,Cloudy,38.9,0.201,15.27,car,50.0,0.8,40.0,0,500,94,406,414,76,0.8092
Pune,Kharadi,eon_it_park,Sunday,18.37,1,0,Rainy,27.2,1.0,16.15,motorcycle,50.0,1.56,78.0,1,350,165,185,205,78,0.7125
Pune,Hadapsar,amanora_mall,Monday,15.68,0,0,Clear,26.5,0.74,2.22,bicycle,50.0,1.95,97.5,1,800,784,16,109,3,0.0793
Pune,Magarpatta,seasons_mall,Monday,16.68,0,0,Rainy,26.6,0.859,7.25,scooter,50.0,2.34,117.0,1,600,588,12,97,2,0.02
Pune,Kharadi,eon_it_park,Sunday,18.02,1,0,Clear,28.2,0.744,17.14,motorcycle,50.0,0.8,40.0,0,350,98,252,262,90,0.7765
Pune,Kharadi,kharadi_it_park,Wednesday,10.27,0,0,Clear,24.8,0.771,6.88,scooter,50.0,1.5,75.0,0,400,392,8,28,2,0.02
Pune,Magarpatta,seasons_mall,Sunday,13.97,1,0,Clear,37.0,0.604,7.63,scooter,50.0,1.0,50.0,0,600,201,399,426,103,0.5653
Pune,Kharadi,pict_campus,Thursday,11.33,0,0,Clear,34.1,0.623,19.09,car,50.0,1.5,75.0,0,500,441,59,119,21,0.1174
Pune,Kharadi,kharadi_it_park,Sunday,7.45,1,0,Cloudy,27.3,0.373,1.47,motorcycle,50.0,0.8,40.0,0,400,20,380,381,140,0.8454
Pune,Magarpatta,seasons_mall,Wednesday,6.68,0,0,Clear,38.5,0.204,4.14,scooter,50.0,0.8,40.0,0,600,32,568,572,189,0.9289
Pune,Hadapsar,amanora_mall,Thursday,20.22,0,0,Cloudy,24.0,0.356,10.27,motorcycle,50.0,0.8,40.0,0,800,85,715,724,141,0.8052
Pune,Hadapsar,amanora_mall,Friday,9.28,0,0,Cloudy,25.7,0.829,9.34,motorcycle,50.0,1.5,75.0,0,800,688,112,154,49,0.0482
Pune,Kharadi,eon_it_park,Monday,19.73,0,0,Rainy,27.8,1.0,22.51,car,50.0,1.44,72.0,0,350,262,88,113,25,0.4147
Pune,Magarpatta,seasons_mall,Tuesday,8.12,0,0,Cloudy,28.3,0.941,9.26,motorcycle,50.0,1.2,60.0,0,600,394,206,227,32,0.3428
Pune,Magarpatta,seasons_mall,Sunday,22.48,1,0,Cloudy,23.0,0.1,5.69,car,50.0,0.8,40.0,0,600,30,570,572,215,0.9111
Pune,Hadapsar,amanora_mall,Sunday,7.9,1,0,Clear,30.3,0.201,19.93,scooter,50.0,1.04,52.0,1,800,50,750,756,334,0.8662
Pune,Kharadi,pict_campus,Monday,7.87,0,0,Clear,23.0,0.128,13.64,car,50.0,0.8,40.0,0,500,62,438,441,181,0.8021
Pune,Kharadi,pict_campus,Monday,18.33,0,0,Clear,22.6,0.924,21.91,car,50.0,1.2,60.0,0,500,323,177,195,35,0.5942
Pune,Kharadi,eon_it_park,Friday,8.47,0,0,Cloudy,28.5,0.608,24.12,motorcycle,50.0,1.5,75.0,0,350,333,17,66,3,0.02
Pune,Kharadi,kharadi_it_park,Wednesday,8.98,0,0,Cloudy,22.9,0.786,7.41,motorcycle,50.0,1.5,75.0,0,400,392,8,64,1,0.02
Pune,Magarpatta,seasons_mall,Friday,6.73,0,0,Cloudy,15.2,0.389,18.94,car,50.0,0.8,40.0,0,600,117,483,494,127,0.8128
Pune,Hadapsar,amanora_mall,Wednesday,13.07,0,0,Cloudy,28.7,0.745,3.91,scooter,50.0,1.2,60.0,0,800,591,209,265,31,0.3637
Pune,Kharadi,kharadi_it_park,Thursday,14.28,0,0,Cloudy,21.2,0.595,6.47,car,50.0,1.5,75.0,0,400,366,34,69,8,0.02
Pune,Kharadi,eon_it_park,Tuesday,20.67,0,0,Clear,40.9,0.386,3.34,motorcycle,50.0,0.8,40.0,0,350,70,280,285,91,0.9418
Pune,Hadapsar,amanora_mall,Thursday,7.6,0,0,Cloudy,35.4,0.3,16.03,car,50.0,0.8,40.0,0,800,120,680,696,284,0.8083
Pune,Hadapsar,amanora_mall,Tuesday,13.83,0,0,Clear,32.2,0.708,5.05,car,50.0,1.2,60.0,0,800,621,179,270,42,0.2062
Pune,Magarpatta,seasons_mall,Monday,14.6,0,0,Cloudy,31.4,0.746,21.08,scooter,50.0,1.0,50.0,0,600,345,255,305,54,0.539
Pune,Kharadi,pict_campus,Tuesday,11.0,0,0,Clear,19.8,0.742,2.11,car,50.0,1.5,75.0,0,500,432,68,116,26,0.2301
Pune,Kharadi,kharadi_it_park,Tuesday,19.3,0,0,Cloudy,20.2,0.608,7.64,car,50.0,1.95,97.5,1,400,372,28,51,11,0.0623
Pune,Kharadi,kharadi_it_park,Tuesday,9.62,0,0,Cloudy,25.6,0.914,7.96,motorcycle,50.0,1.5,75.0,0,400,392,8,37,2,0.02
Pune,Kharadi,eon_it_park,Thursday,22.78,0,0,Clear,30.1,0.262,12.79,car,50.0,0.8,40.0,0,350,48,302,308,55,0.7546
Pune,Kharadi,eon_it_park,Tuesday,6.47,0,0,Clear,15.2,0.1,1.47,scooter,50.0,0.8,40.0,0,350,36,314,317,131,0.8071
Pune,Magarpatta,seasons_mall,Monday,9.93,0,0,Rainy,29.0,1.0,7.88,scooter,50.0,1.44,72.0,0,600,447,153,194,37,0.02
Pune,Magarpatta,seasons_mall,Saturday,9.85,1,0,Rainy,29.0,1.0,12.53,car,50.0,1.2,60.0,0,600,249,351,366,85,0.4196
Pune,Hadapsar,amanora_mall,Sunday,21.78,1,0,Clear,17.1,0.312,24.74,scooter,50.0,0.8,40.0,0,800,105,695,700,126,0.7387
Pune,Kharadi,pict_campus,Saturday,13.13,1,0,Cloudy,25.1,0.762,6.97,car,50.0,1.0,50.0,0,500,189,311,326,94,0.5071
Pune,Kharadi,pict_campus,Tuesday,22.32,0,0,Clear,29.1,0.132,16.4,motorcycle,50.0,0.8,40.0,0,500,76,424,429,75,0.7305
Pune,Kharadi,pict_campus,Monday,17.73,0,0,Cloudy,17.6,0.628,21.02,scooter,50.0,1.2,60.0,0,500,316,184,212,37,0.3634
Pune,Kharadi,pict_campus,Wednesday,10.42,0,0,Clear,24.2,0.945,12.84,car,50.0,1.5,75.0,0,500,490,10,60,3,0.02
Pune,Kharadi,pict_campus,Monday,12.72,0,0,Cloudy,18.8,0.597,9.63,car,50.0,1.5,75.0,0,500,410,90,131,40,0.1469
Pune,Kharadi,pict_campus,Thursday,8.73,0,0,Rainy,28.1,1.0,15.41,car,50.0,1.8,90.0,0,500,490,10,57,3,0.02
Pune,Kharadi,pict_campus,Saturday,11.88,1,0,Cloudy,28.7,0.562,13.21,bicycle,50.0,1.0,50.0,0,500,199,301,319,59,0.6039
